"id","alat","alon","address","district","plz","educational","topics","languages","name","type","parent","parentType","mo_o","mo_c","tu_o","tu_c","we_o","we_c","th_o","th_c","fr_o","fr_c","all","over","under"
"934","52.50233","13.38965","Wilhelmstr. 14A","Kreuzberg","10963","2","4","","Kita Wilhelmstr. 14a/Kigä City","0","37","0","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","137","115","22"
"1837","52.4463","13.24702","Wilskistr. 75","Zehlendorf","14169","2","","","Kita Wilskistr.","0","709","0","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","189","128","61"
"261129","52.56715","13.57993","Golliner Str. 4 - 6","Marzahn","12689","2","1|4","","Kita Windlicht","0","533","1","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","60","40","20"
"514279","52.515046","13.4583745","Frankfurter Allee 16A","Friedrichshain","10365","","","","Kita Windspiel","0","661","1","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","06:30","18:00","168","128","40"
"1477","52.60594","13.33963","Wittenauer Str. 110E","Wittenau","13469","2","","","Kita Wirbelwind","0","717","0","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","84","59","25"
"2726","52.48308","13.60523","Schrobsdorffstr. 28","Mahlsdorf","12623","2","","","Kita Wirbelwind","0","726","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","77","54","23"
"2754","52.54787","13.44212","Mandelstr. 15","Prenzlauer Berg","10409","13|2","2","","Kita Wirbelwind","0","716","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","61","31","30"
"2755","52.55852","13.44329","Wigandstaler Str. 15","Weißensee","13086","13|2","1|2|3|4","","Kita Wirbelwind","0","15","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:00","87","63","24"
"2768","52.4503","13.53005","Moosstr. 57","Niederschöneweide","12439","4","","","Kita Wirbelwind","0","21","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","95","54","41"
"456129","52.54022","13.3588","Tegeler Str. 13","Wedding","13353","","2","","KITA Wirbelzwirbel","0","531","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","60","38","22"
"2775","52.4662","13.58015","Wirsitzer Weg 2 -004","Köpenick","12555","4","","","Kita Wirsi-Kids","0","21","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","180","140","40"
"1075","52.48389","13.42228","Wissmannstr. 33","Neukölln","12049","2","","","Kita Wissmannstraße 33 / Kitas SüdOst","0","6","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","116","90","26"
"2196","52.56623","13.50495","Ahrenshooper Str. 3","Neu-Hohenschönhausen","13051","32","","","Kita Wolkenreise","0","661","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","218","164","54"
"271129","52.49909","13.50228","Sewanstr. 43","Friedrichsfelde","10319","0","4","","Kita Wolkenschaf","0","1139","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","75","45","30"
"101129","52.50762","13.39445","Markgrafenstr. 20","Kreuzberg","10969","","","","Kita Wolkenzwerge","0","1104","1","07:30","19:30","07:30","19:30","07:30","19:30","07:30","19:30","07:30","19:30","88","53","35"
"291129","52.56856","13.32083","Zobeltitzstr. 34","Reinickendorf","13403","","","","Kita Wortschmiede","0","708","1","0","0","0","0","0","0","0","0","0","0","35","35","0"
"614229","52.55989","13.56646","Wuhletalstr. 70","Marzahn","12689","2","2|4|6","","Kita Wuhlehopser","0","931","3","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","06:30","17:00","45","32","13"
"522229","52.4636569","13.576883","Kaulsdorfer Str. 245","Köpenick","12621","","","","Kita Wuhlekinder","1","903","1","0","0","0","0","0","0","0","0","0","0","23","null","null"
"2141","52.52341","13.57265","Zum Forsthaus 3","Biesdorf","12683","","","","Kita Wuhlespatzen/Kigä NordOst","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","188","133","55"
"463179","52.4590435","13.5387914","An der Wuhlheide 171","Oberschöneweide","12555","3","1|2|6","","Kita Wuhlmäuse","0","1044","1","07:30","17:00","07:30","17:00","07:30","17:00","07:30","17:00","07:30","17:00","18","10","8"
"778","52.52106","13.17237","Leubnitzer Weg 2","Staaken","13593","","2","","Kita Wunderblume","0","726","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","120","84","36"
"691229","52.52528","13.48291","Paul-Zobel-Str. 9","Fennpfuhl","10367","","","","Kita Wunderkinder","0","1140","1","0","0","0","0","0","0","0","0","0","0","150","null","null"
"504229","52.54504","13.36366","Gerichtstr. 40","Wedding","13347","2","0|1|3|4","5","Kita Wunderland","0","1134","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","30","16","14"
"364129","52.5093","13.28867","Wundtstr. 40 -044","Charlottenburg","14059","2","5","","Kita Wundtstraße","0","714","1","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","82","47","35"
"1159","52.51215","13.26079","Württembergallee 17","Westend","14052","","2|4|6","","Kita Württembergallee","0","717","0","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","16:00","114","64","50"
"468129","52.55343","13.44508","Roelckestr. 24","Weißensee","13088","","","","Kita Wurzelgemüse","0","731","1","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","16:00","33","15","18"
"796","52.42026","13.47313","Wutzkyallee 90","Gropiusstadt","12353","","","","Kita Wutzkyallee 90/Kitas SüdOst","0","6","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","111","83","28"
"555279","52.5005","13.49466","Lückstr. 32","Rummelsburg","10317","","","","Kita Zahnlücke","0","1032","1","0","0","0","0","0","0","0","0","0","0","40","null","null"
"328179","52.4443","13.58051","Landjägerstr. 11","Köpenick","12555","13|0|3","1|3|4","5","Kita Zauberblümchen","0","1118","1","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","70","40","30"
"551229","52.51444","13.49154","Bürgerheimstr. 25","Lichtenberg","10365","","","","Kita Zauberinsel","0","773","1","0","0","0","0","0","0","0","0","0","0","25","null","null"
"768229","52.46217","13.51574","Wilhelminenhofstr. 21","Oberschöneweide","12459","","","","Kita Zauberland gUG","0","1141","1","0","0","0","0","0","0","0","0","0","0","null","null","null"
"2879","52.46132","13.31818","Lepsiusstr. 53","Steglitz","12165","2","0|1|2|4|6","","Kita Zaubermäuse","0","1142","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","16:00","40","27","13"
"708","52.5359","13.15411","Spandauer Str. 84","Staaken","13591","2","1|2|4","","Kita Zauberschiff","0","717","0","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","118","88","30"
"544329","52.54803","13.45426","Bizetstr. 51 - 55","Weißensee","13088","2","1","","Kita Zauberschlüssel","0","1027","1","0","0","0","0","0","0","0","0","0","0","30","20","10"
"1234","52.60985","13.42235","Cunistr. 34","Französisch Buchholz","13127","27","","","Kita Zauberstein","0","661","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","105","65","40"
"100026","52.43301","13.34655","Gallwitzallee 35","Lankwitz","12249","2","0|1|2|3|4|6","","Kita Zaubersterne","0","1142","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","16:00","39","27","12"
"765229","52.52049","13.47588","Scheffelstr. 10","Lichtenberg","10367","","","","Kita Zaubertal","0","773","1","0","0","0","0","0","0","0","0","0","0","25","null","null"
"313129","52.55454","13.39098","Grüntaler Str. 30","Gesundbrunnen","13359","2","","","Kita Zauberwald","0","1143","2","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","22","22","0"
"568279","52.46137","13.3206","Ahornstr. 20","Steglitz","12163","2","0|1|2|4|6","1","Kita Zauberzwerge","0","1142","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","16:00","32","18","14"
"1836","52.4218","13.20163","Von-der-Trenck-Str. 4","Nikolassee","14129","2","","","Kita Zentrum am Kleeblatt (ZaK)","0","1108","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","97","97","0"
"484129","52.56469","13.33163","Blankestr. 11","Reinickendorf","13403","2","","","Kita Zicke-Zacke","0","1144","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","33","25","8"
"554229","52.53633","13.27874","Popitzweg 1 - 3","Charlottenburg-Nord","13629","2","","","Kita Zicke-Zacke","0","1144","1","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","115","61","54"
"2086","52.56424","13.4005","Görschstr. 15","Pankow","13187","2","4","","Kita Zipfelmütze","0","764","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","110","65","45"
"563279","52.58577","13.40231","Dietzgenstr. 55","Niederschönhausen","13158","2","4","","Kita Zitterbacke","0","1145","1","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","24","15","9"
"751329","52.61795","13.48881","Achillesstr. 59","Karow","13125","","","","Kita Zitterbacke","0","1145","1","0","0","0","0","0","0","0","0","0","0","22","null","null"
"108","52.55004","13.41058","Dänenstr. 8","Prenzlauer Berg","10439","2","","4","Kita Zum klingenden Bäumchen","0","533","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","55","31","24"
"442","52.41723","13.54944","Teutonenstr. 54","Altglienicke","12524","2","","","Kita Zur Teutonenburg","0","726","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","47","33","14"
"2741","52.53646","13.42918","Chodowieckistr. 35","Prenzlauer Berg","10405","2","1|4|6","","Kita Zwergenbaude","0","1072","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:00","18","9","9"
"102129","52.53646","13.42918","Chodowieckistr. 35 EG links","Prenzlauer Berg","10405","2","1|4|6","","Kita Zwergenbaude II","0","1072","1","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:30","07:30","17:00","18","9","9"
"525229","52.48969","13.38878","Bergmannstr. 5","Kreuzberg","10961","2","1|4|6","","Kita Zwergenburg","0","332","2","08:00","17:00","08:00","17:00","08:00","17:00","08:00","17:00","08:00","16:00","18","12","6"
"581229","52.52518","13.44261","Landsberger Allee 53 Ecke Virchowstraße","Friedrichshain","12685","","","","Kita Zwergenhain","0","570","1","0","0","0","0","0","0","0","0","0","0","30","null","null"
"367","52.53597","13.42837","Jablonskistr. 33","Prenzlauer Berg","10405","2","","","Kita Zwergenhausen/Kigä NordOst","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","193","138","55"
"1995","52.48937","13.52278","Hönower Str. 31","Karlshorst","10318","","","","Kita Zwergenland","0","1007","4","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","128","128","0"
"298129","52.45531","13.38111","Werderstr. 17","Tempelhof","12105","","","","Kita Zwergenland","0","300","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2154","52.55683","13.57264","Oberweißbacher Str. 8","Marzahn","12687","2","","","Kita Zwergenoase/Kigä NordOst","0","0","0","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","198","146","52"
"107129","52.54155","13.39376","Brunnenstr. 70","Gesundbrunnen","13357","","","","Kita Zwergenschule","0","1146","1","0","0","0","0","0","0","0","0","0","0","45","45","0"
"402129","52.48663","13.42706","Hobrechtstr. 8","Neukölln","12047","9|4|1","","","Kita Zwergplaneten","0","663","1","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","30","30","0"
"637229","52.55115","13.51079","Gehrenseestr. 99","Alt-Hohenschönhausen","13057","13|2|3","2","","Kita Zwergtaucher","0","993","1","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","06:30","17:30","100","60","40"
"1745","52.53848","13.26828","Lenther Steig 4","Siemensstadt","13629","2","","","Kita/Johanna-von-Siemens","0","30","1","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","180","119","61"
"2347","52.55811","13.38127","Koloniestr. 24A","Gesundbrunnen","13359","","2|3","","Kita/Jugend- u. Sozialwerk gGmbH","0","23","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","120","77","43"
"278","52.59892","13.32457","Hermsdorfer Str. 18","Wittenau","13469","","","","Kita/Kinder in Bewegung (KiB)","0","21","1","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","82","64","18"
"1014","52.51667","13.16243","Mareyzeile 22","Staaken","13593","4","","","Kita/Kinder in Bewegung (KiB)","0","21","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","170","130","40"
"1021","52.56013","13.37611","Drontheimer Str. 23A","Gesundbrunnen","13359","14","","","Kita/Kinder in Bewegung (KiB)","0","21","1","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","120","90","30"
"1467","52.60389","13.34496","Schlitzer Str. 97","Wittenau","13435","","","","Kita/Kinder in Bewegung (KiB)","0","21","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","138","90","48"
"2299","52.51742","13.34029","Klopstockstr. 29","Hansaviertel","10557","14","","","Kita/Kinder in Bewegung (KiB)","0","21","1","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:30","06:00","17:00","83","47","36"
"2359","52.55077","13.34427","Togostr. 67","Wedding","13351","14","","","Kita/Kinder in Bewegung (KiB)","0","21","1","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","129","91","38"
"2360","52.53913","13.39699","Wolgaster Str. 4 -2","Gesundbrunnen","13355","14","","","Kita/Kinder in Bewegung (KIB)","0","21","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","160","111","49"
"1143","52.55284","13.37152","Gottschedstr. 28","Gesundbrunnen","13357","2","","","Kita/Kinder in Bewegung (KIB) gGmbH","0","21","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","144","107","37"
"982","52.4820595","13.4438582","Weserstr. 155","Neukölln","12059","28|12|2|3","1|3|4|6","1|7","Kita/WeG gGmbH","0","721","1","08:00","17:00","08:00","16:00","08:00","17:00","08:00","17:00","08:00","17:00","22","11","11"
"591279","52.47396","13.37188","Hoeppnerstr. 104","Tempelhof","12101","2","1|4","","Kitabär","0","1147","1","08:00","18:00","08:00","18:00","08:00","18:00","08:00","18:00","08:00","18:00","36","14","22"
"473279","52.4943","13.42877","Ohlauer Str. 44","Kreuzberg","10999","11","","","Kita-kinderbunt","0","971","1","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","20","20","0"
"2821","52.54193","13.57258","Krummenseer Str. 13","Marzahn","12685","2","1|2|4|6","","Kitaladen Jugendwerk Aufbau Ost","0","533","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","30","27","3"
"625229","52.4828582","13.4423497","Weserstr. 162","Neukölln","12059","","","6","Kitaquarium","1","1148","1","0","0","0","0","0","0","0","0","0","0","20","null","null"
"351","52.54725","13.48755","Waldowstr. 40 / Manetstr. 23","Alt-Hohenschönhausen","13053","1|2","","","Kitaverbund Regenbogen","0","911","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","165","113","52"
"1347","52.3937","13.41751","Groß-Ziethener Str. 82","Lichtenrade","12309","2","","","Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 82","1","167","2","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","28","23","5"
"739279","52.41307","13.31337","Fahrenheitstr. 32 - 34","Lichterfelde","12207","","","","KiWi Kita Bühne","0","1149","1","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","07:30","16:30","120","null","null"
"2594","52.58528","13.37486","Schönholzer Weg 17","Rosenthal","13158","","","","Klax Kindergarten Igelnest","0","948","1","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","07:00","17:30","70","47","23"
"473229","52.53339","13.19824","Klosterstr. 3","Spandau","13581","","","","Klax Kindergarten Karlsson vom Dach","0","948","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","100","70","30"
"2288","52.55636","13.42084","Eschengraben 37","Pankow","13189","","","","Klax Kindergarten Pusteblume","0","948","1","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","80","54","26"
"2563","52.55527","13.43067","Langhansstr. 74B","Weißensee","13086","","","","Klax Kindergarten Tausendfüßler","0","1150","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","109","96","13"
"244129","52.43773729999999","13.2632395","Clayallee 328 -334","Zehlendorf","14195","","","","Klax Kindergarten Wellenkids","0","948","1","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","80","50","30"
"2203","52.56501","13.52831","Biesenbrower Str. 61","Neu-Hohenschönhausen","13057","","","","Klax Krippe Grashüpfer und Klax Kindergarten Glühwürmchen","0","948","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","180","100","80"
"249","52.42647","13.40458","Ankogelweg 16","Mariendorf","12107","","","","Klax Krippe Kieselstein und Klax Kindergarten Zauberstein","0","948","1","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","06:00","18:00","100","55","45"
