id;address;district;plz;educational;topics;languages;name;type;parent;parenttype;mo_o;mo_c;tu_o;tu_c;we_o;we_c;th_o;th_c;fr_o;fr_c;all;over;under
2152;Walter-Felsenstein-Str. 39;Marzahn;12687;4;;;Kita Walter-Felsenstein-Str. 39/41/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;173;80;93
2122;Walter-Friedrich-Str. 20 -22;Buch;13125;;;;Kita Walter-Friedrich-Str. 20-22/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;180;120;60
1011;Warburgzeile 8;Charlottenburg;10587;;1|2|4;;Kita Warburgzeile;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;16:00;122;86;36
593;Warnitzer Str. 9 /11;Neu-Hohenschönhausen;13057;3;1|2|4;;Kita Warnitzer Str. 9;0;920;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;171;123;48
2913;Warthestr. 62A;Neukölln;12051;;;;Kita Warthestraße;0;726;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;95;66;29
504279;Mittenwalder Str. 14;Hellersdorf;12629;;0|1|3|4|6|5;5;Kita Warumka;0;766;1;07:30;18:00;07:30;18:00;07:30;18:00;07:30;18:00;07:30;18:00;72;42;30
161279;Georg-Löwenstein-Str. 22;Rummelsburg;10317;2;2;;Kita Waschbär;0;772;4;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;75;45;30
1718;Götelstr. 62;Wilhelmstadt;13595;;6;;Kita Wassergeister;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;74;61;13
1980;Wattstr. 14;Oberschöneweide;12459;16;;;Kita Wattstr. 14/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;28;25;3
314;Wattstr. 16;Gesundbrunnen;13355;2;2|3;;Kita Wattstraße;0;15;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;75;55;20
1279;Wedellstr. 59;Lankwitz;12249;;;;Kita Wedellstr. 59/Kitas Süd-West;0;709;0;0;0;0;0;0;0;0;0;0;0;68;47;21
765;Weichselstr. 22;Neukölln;12045;9|2;;;Kita Weichselstraße;0;770;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;29;13;16
169;Weidenweg 68;Friedrichshain;10249;2;3|6;4;Kita Weidenkätzchen;0;931;3;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;81;47;34
1134;Schleizer Str. 62;Alt-Hohenschönhausen;13055;2;;;Kita Weiße Taube 1;0;911;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;95;65;30
2987;Groninger Str. 32;Wedding;13347;2;1|3|4;3;Kita Weiße Wolke;1;944;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;20;20;0
637;Weißenfelser Str. 31 /33;Hellersdorf;12627;;;;Kita Weißenfelserstraße;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;183;138;45
550329;Badstr. 12;Gesundbrunnen;13357;;;;Kita Weltkinder;0;1136;1;0;0;0;0;0;0;0;0;0;0;75;55;20
1538;Weserstr. 26;Neukölln;12059;2;;;Kita Weserstraße;0;770;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;42;30;12
451279;Westfälische Str. 17;Wilmersdorf;10711;;2;2;Kita Westfälische Straße;0;722;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;100;56;44
32;Weydemeyerstr. 20 /21;Mitte;10249;2;1;;Kita Weydemeyerstr. 20/21;0;37;0;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;138;100;38
100035;Gervinusstr. 17;Charlottenburg;10629;2;3|4|5;1;Kita WHITE COCKATOO - Internationaler Kindergarten;0;544;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;31;21;10
1736;Wichernstr. 57;Hakenfelde;13587;;;;Kita Wichernstraße;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;124;84;40
170;Weidenweg 78;Friedrichshain;10249;2;0|6|5;;Kita Wichtelbühne;0;931;3;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;140;100;40
672229;Donaustr. 6;Neukölln;12043;;;3;Kita Wichtelgarten;0;1137;1;0;0;0;0;0;0;0;0;0;0;20;null;null
718329;Emser Str. 79;Neukölln;12051;;;;Kita Wiedehopf;0;996;2;0;0;0;0;0;0;0;0;0;0;25;null;null
2591;Wielandstr. 23;Schöneberg;12159;2|3;2;;Kita Wielandstraße;0;722;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;28;19;9
390279;Wartiner Str. 77;Neu-Hohenschönhausen;13057;10|4|1;6;;Kita Wiesenhüpper;0;1138;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;106;64;42
776;Wiesenstr. 49 -50;Gesundbrunnen;13357;;;;Kita Wiesenstr.;0;551;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;130;110;20
603;Wiesenweg 20;Staaken;13591;2;2;;Kita Wiesenweg;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;97;67;30
1236;Wiesenwinkel 17;Rosenthal;13158;13;2;;Kita Wiesenwichtel;0;716;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;105;55;50
1549;Fritz-Reuter-Str. 8;Schöneberg;10827;13|10|4|0;;;Kita Wilde 13;1;556;1;0;0;0;0;0;0;0;0;0;0;37;25;12
1405;Wildenbruchstr. 25;Neukölln;12435;2;;;Kita Wildenbruchstr. 25/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;68;49;19
518;Wildensteiner Str. 3;Karlshorst;10318;2;;;Kita Wildensteiner Str. 3/Kigä NordOst;0;0;0;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;135;86;49
617;Wildhüterweg 8;Buckow;12353;2;;;Kita Wildhüterweg 8/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;60;45;15
390229;Wilhelmstr. 54;Mitte;10963;;;;Kita Wilhelmine;0;661;1;07:00;19:00;07:00;19:00;07:00;19:00;07:00;19:00;07:00;19:00;11;11;0
351129;Wilhelminenhofstr. 45A /B;Oberschöneweide;12459;;;;Kita Wilhelminenhofstraße;0;156;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;28;16;12
1774;Wilhelmsaue 122 123;Wilmersdorf;10715;2;2|4;;Kita Wilhelmsaue;0;717;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;16:45;102;63;39
934;Wilhelmstr. 14A;Kreuzberg;10963;2;4;;Kita Wilhelmstr. 14a/Kigä City;0;37;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;137;115;22
1837;Wilskistr. 75;Zehlendorf;14169;2;;;Kita Wilskistr.;0;709;0;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;189;128;61
261129;Golliner Str. 4 - 6;Marzahn;12689;2;1|4;;Kita Windlicht;0;533;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;60;40;20
514279;Frankfurter Allee 16A;Friedrichshain;10365;;;;Kita Windspiel;0;661;1;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;168;128;40
1477;Wittenauer Str. 110E;Wittenau;13469;2;;;Kita Wirbelwind;0;717;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;84;59;25
2726;Schrobsdorffstr. 28;Mahlsdorf;12623;2;;;Kita Wirbelwind;0;726;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;77;54;23
2754;Mandelstr. 15;Prenzlauer Berg;10409;13|2;2;;Kita Wirbelwind;0;716;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;61;31;30
2755;Wigandstaler Str. 15;Weißensee;13086;13|2;1|2|3|4;;Kita Wirbelwind;0;15;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:00;87;63;24
2768;Moosstr. 57;Niederschöneweide;12439;4;;;Kita Wirbelwind;0;21;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;95;54;41
456129;Tegeler Str. 13;Wedding;13353;;2;;KITA Wirbelzwirbel;0;531;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;60;38;22
2775;Wirsitzer Weg 2 -004;Köpenick;12555;4;;;Kita Wirsi-Kids;0;21;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;180;140;40
1075;Wissmannstr. 33;Neukölln;12049;2;;;Kita Wissmannstraße 33 / Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;116;90;26
2196;Ahrenshooper Str. 3;Neu-Hohenschönhausen;13051;32;;;Kita Wolkenreise;0;661;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;218;164;54
271129;Sewanstr. 43;Friedrichsfelde;10319;0;4;;Kita Wolkenschaf;0;1139;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;75;45;30
101129;Markgrafenstr. 20;Kreuzberg;10969;;;;Kita Wolkenzwerge;0;1104;1;07:30;19:30;07:30;19:30;07:30;19:30;07:30;19:30;07:30;19:30;88;53;35
291129;Zobeltitzstr. 34;Reinickendorf;13403;;;;Kita Wortschmiede;0;708;1;0;0;0;0;0;0;0;0;0;0;35;35;0
614229;Wuhletalstr. 70;Marzahn;12689;2;2|4|6;;Kita Wuhlehopser;0;931;3;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;45;32;13
522229;Kaulsdorfer Str. 245;Köpenick;12621;;;;Kita Wuhlekinder;1;903;1;0;0;0;0;0;0;0;0;0;0;23;null;null
2141;Zum Forsthaus 3;Biesdorf;12683;;;;Kita Wuhlespatzen/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;188;133;55
463179;An der Wuhlheide 171;Oberschöneweide;12555;3;1|2|6;;Kita Wuhlmäuse;0;1044;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;18;10;8
778;Leubnitzer Weg 2;Staaken;13593;;2;;Kita Wunderblume;0;726;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;120;84;36
691229;Paul-Zobel-Str. 9;Fennpfuhl;10367;;;;Kita Wunderkinder;0;1140;1;0;0;0;0;0;0;0;0;0;0;150;null;null
504229;Gerichtstr. 40;Wedding;13347;2;0|1|3|4;5;Kita Wunderland;0;1134;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;30;16;14
364129;Wundtstr. 40 -044;Charlottenburg;14059;2;5;;Kita Wundtstraße;0;714;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;82;47;35
1159;Württembergallee 17;Westend;14052;;2|4|6;;Kita Württembergallee;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;16:00;114;64;50
468129;Roelckestr. 24;Weißensee;13088;;;;Kita Wurzelgemüse;0;731;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;33;15;18
796;Wutzkyallee 90;Gropiusstadt;12353;;;;Kita Wutzkyallee 90/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;111;83;28
555279;Lückstr. 32;Rummelsburg;10317;;;;Kita Zahnlücke;0;1032;1;0;0;0;0;0;0;0;0;0;0;40;null;null
328179;Landjägerstr. 11;Köpenick;12555;13|0|3;1|3|4;5;Kita Zauberblümchen;0;1118;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;70;40;30
551229;Bürgerheimstr. 25;Lichtenberg;10365;;;;Kita Zauberinsel;0;773;1;0;0;0;0;0;0;0;0;0;0;25;null;null
768229;Wilhelminenhofstr. 21;Oberschöneweide;12459;;;;Kita Zauberland gUG;0;1141;1;0;0;0;0;0;0;0;0;0;0;null;null;null
2879;Lepsiusstr. 53;Steglitz;12165;2;0|1|2|4|6;;Kita Zaubermäuse;0;1142;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;16:00;40;27;13
708;Spandauer Str. 84;Staaken;13591;2;1|2|4;;Kita Zauberschiff;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;118;88;30
544329;Bizetstr. 51 - 55;Weißensee;13088;2;1;;Kita Zauberschlüssel;0;1027;1;0;0;0;0;0;0;0;0;0;0;30;20;10
1234;Cunistr. 34;Französisch Buchholz;13127;27;;;Kita Zauberstein;0;661;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;105;65;40
100026;Gallwitzallee 35;Lankwitz;12249;2;0|1|2|3|4|6;;Kita Zaubersterne;0;1142;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;16:00;39;27;12
765229;Scheffelstr. 10;Lichtenberg;10367;;;;Kita Zaubertal;0;773;1;0;0;0;0;0;0;0;0;0;0;25;null;null
313129;Grüntaler Str. 30;Gesundbrunnen;13359;2;;;Kita Zauberwald;0;1143;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;22;22;0
568279;Ahornstr. 20;Steglitz;12163;2;0|1|2|4|6;1;Kita Zauberzwerge;0;1142;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;16:00;32;18;14
1836;Von-der-Trenck-Str. 4;Nikolassee;14129;2;;;Kita Zentrum am Kleeblatt (ZaK);0;1108;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;97;97;0
484129;Blankestr. 11;Reinickendorf;13403;2;;;Kita Zicke-Zacke;0;1144;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;33;25;8
554229;Popitzweg 1 - 3;Charlottenburg-Nord;13629;2;;;Kita Zicke-Zacke;0;1144;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;115;61;54
2086;Görschstr. 15;Pankow;13187;2;4;;Kita Zipfelmütze;0;764;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;110;65;45
563279;Dietzgenstr. 55;Niederschönhausen;13158;2;4;;Kita Zitterbacke;0;1145;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;24;15;9
751329;Achillesstr. 59;Karow;13125;;;;Kita Zitterbacke;0;1145;1;0;0;0;0;0;0;0;0;0;0;22;null;null
108;Dänenstr. 8;Prenzlauer Berg;10439;2;;4;Kita Zum klingenden Bäumchen;0;533;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;55;31;24
442;Teutonenstr. 54;Altglienicke;12524;2;;;Kita Zur Teutonenburg;0;726;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;47;33;14
2741;Chodowieckistr. 35;Prenzlauer Berg;10405;2;1|4|6;;Kita Zwergenbaude;0;1072;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:00;18;9;9
102129;Chodowieckistr. 35 EG links;Prenzlauer Berg;10405;2;1|4|6;;Kita Zwergenbaude II;0;1072;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:00;18;9;9
525229;Bergmannstr. 5;Kreuzberg;10961;2;1|4|6;;Kita Zwergenburg;0;332;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;18;12;6
581229;Landsberger Allee 53 Ecke Virchowstraße;Friedrichshain;12685;;;;Kita Zwergenhain;0;570;1;0;0;0;0;0;0;0;0;0;0;30;null;null
367;Jablonskistr. 33;Prenzlauer Berg;10405;2;;;Kita Zwergenhausen/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;193;138;55
1995;Hönower Str. 31;Karlshorst;10318;;;;Kita Zwergenland;0;1007;4;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;128;128;0
298129;Werderstr. 17;Tempelhof;12105;;;;Kita Zwergenland;0;300;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2154;Oberweißbacher Str. 8;Marzahn;12687;2;;;Kita Zwergenoase/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;198;146;52
293;Olafstr. 16;Hermsdorf;13467;2;1|2|4;;Kita Zwergenschloß;0;599;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;37;37;0
107129;Brunnenstr. 70;Gesundbrunnen;13357;;;;Kita Zwergenschule;0;1146;1;0;0;0;0;0;0;0;0;0;0;45;45;0
402129;Hobrechtstr. 8;Neukölln;12047;9|4|1;;;Kita Zwergplaneten;0;663;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;30;30;0
637229;Gehrenseestr. 99;Alt-Hohenschönhausen;13057;13|2|3;2;;Kita Zwergtaucher;0;993;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;100;60;40
1745;Lenther Steig 4;Siemensstadt;13629;2;;;Kita/Johanna-von-Siemens;0;30;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;180;119;61
2347;Koloniestr. 24A;Gesundbrunnen;13359;;2|3;;Kita/Jugend- u. Sozialwerk gGmbH;0;23;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;120;77;43
278;Hermsdorfer Str. 18;Wittenau;13469;;;;Kita/Kinder in Bewegung (KiB);0;21;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;82;64;18
1014;Mareyzeile 22;Staaken;13593;4;;;Kita/Kinder in Bewegung (KiB);0;21;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;170;130;40
1021;Drontheimer Str. 23A;Gesundbrunnen;13359;14;;;Kita/Kinder in Bewegung (KiB);0;21;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;120;90;30
1467;Schlitzer Str. 97;Wittenau;13435;;;;Kita/Kinder in Bewegung (KiB);0;21;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;138;90;48
2299;Klopstockstr. 29;Hansaviertel;10557;14;;;Kita/Kinder in Bewegung (KiB);0;21;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:00;83;47;36
2359;Togostr. 67;Wedding;13351;14;;;Kita/Kinder in Bewegung (KiB);0;21;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;129;91;38
2360;Wolgaster Str. 4 -2;Gesundbrunnen;13355;14;;;Kita/Kinder in Bewegung (KIB);0;21;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;160;111;49
1143;Gottschedstr. 28;Gesundbrunnen;13357;2;;;Kita/Kinder in Bewegung (KIB) gGmbH;0;21;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;144;107;37
982;Weserstr. 155;Neukölln;12059;28|12|2|3;1|3|4|6;1|7;Kita/WeG gGmbH;0;721;1;08:00;17:00;08:00;16:00;08:00;17:00;08:00;17:00;08:00;17:00;22;11;11
591279;Hoeppnerstr. 104;Tempelhof;12101;2;1|4;;Kitabär;0;1147;1;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;36;14;22
473279;Ohlauer Str. 44;Kreuzberg;10999;11;;;Kita-kinderbunt;0;971;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;20;20;0
2821;Krummenseer Str. 13;Marzahn;12685;2;1|2|4|6;;Kitaladen Jugendwerk Aufbau Ost;0;533;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;30;27;3
625229;Weserstr. 162;Neukölln;12059;;;6;Kitaquarium;1;1148;1;0;0;0;0;0;0;0;0;0;0;20;null;null
351;Waldowstr. 40 / Manetstr. 23;Alt-Hohenschönhausen;13053;1|2;;;Kitaverbund Regenbogen;0;911;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;165;113;52
1347;Groß-Ziethener Str. 82;Lichtenrade;12309;2;;;Kita-Verein Lichtenrade Ost - Groß-Ziethener-Str. 82;1;167;2;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;28;23;5
739279;Fahrenheitstr. 32 - 34;Lichterfelde;12207;;;;KiWi Kita Bühne;0;1149;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;120;null;null
2594;Schönholzer Weg 17;Rosenthal;13158;;;;Klax Kindergarten Igelnest;0;948;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;70;47;23
473229;Klosterstr. 3;Spandau;13581;;;;Klax Kindergarten Karlsson vom Dach;0;948;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;100;70;30
2288;Eschengraben 37;Pankow;13189;;;;Klax Kindergarten Pusteblume;0;948;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;80;54;26
2563;Langhansstr. 74B;Weißensee;13086;;;;Klax Kindergarten Tausendfüßler;0;1150;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;109;96;13
244129;Clayallee 328 -334;Zehlendorf;14195;;;;Klax Kindergarten Wellenkids;0;948;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;80;50;30
2203;Biesenbrower Str. 61;Neu-Hohenschönhausen;13057;;;;Klax Krippe Grashüpfer und Klax Kindergarten Glühwürmchen;0;948;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;180;100;80
249;Ankogelweg 16;Mariendorf;12107;;;;Klax Krippe Kieselstein und Klax Kindergarten Zauberstein;0;948;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;100;55;45
2457;Distelfalterstr. 41;Biesdorf;12683;;;;Klax Krippe Mäusekiste und Klax Kindergarten Salamander;0;948;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;144;82;62
2696;Asta-Nielsen-Str. 11;Pankow;13189;;;;Klax Krippe Sonnenhaus,Klax Kindergarten Wolkenhaus und Klax Vorschule Regenbogenhaus;0;948;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;240;168;72
2957;Hindenburgdamm 22;Lichterfelde;12203;;;;Klax Krippe Spatzennest und Klax Kindergarten Tinkerbell;0;948;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;136;73;63
103;Scherenbergstr. 1;Prenzlauer Berg;10439;;;;"Klax Krippen Regentropfenhaus und Wolkenzwerge;Klax Kindergärten Sternschnuppenhaus, Sonnenhaus und Wirbelwind";0;948;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;280;160;120
186129;Waldstr. 34;Niederschönhausen;13156;2;;;Kleine Abenteurer;0;1151;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;23;17;6
2378;Türkenstr. 5;Wedding;13349;;;;Kleine Himmelswolke;0;394;2;07:30;17:00;07:30;17:00;07:30;16:30;07:30;17:00;07:30;17:00;19;19;0
2895;Fuldastr. 50;Neukölln;12045;10|4;;;Kleine Kita Mittendrin;0;502;4;08:30;15:00;08:30;15:00;08:30;15:00;08:30;15:00;08:30;15:00;20;12;8
1502;Hermsdorfer Damm 192;Hermsdorf;13509;;;;Kleine Nordlichter;1;1152;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;15;12;3
366179;Ofener Str. 3A;Wedding;13349;2;0|1|2|3|4;7;Kleine RokoKids Kita;0;737;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;18;5;13
206129;Karolinenhofweg 3;Schmöckwitz;12527;3;;;Kleiner Fratz;0;689;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;35;23;12
