id1;name1;id2;name2;id3;name3;id4;name4
08;Neukölln;02;Britz / Buckow;06;Britz;19;Buschkrugallee Nord
08;Neukölln;02;Britz / Buckow;06;Britz;20;Tempelhofer Weg
08;Neukölln;02;Britz / Buckow;06;Britz;21;Mohriner Allee Nord
08;Neukölln;02;Britz / Buckow;06;Britz;22;Parchimer Allee 
08;Neukölln;02;Britz / Buckow;06;Britz;23;Ortolanweg
08;Neukölln;02;Britz / Buckow;06;Britz;24;Britzer Garten
08;Neukölln;02;Britz / Buckow;06;Britz;25;Handwerker-Siedlung
08;Neukölln;02;Britz / Buckow;07;Buckow;26;Buckow West
08;Neukölln;02;Britz / Buckow;07;Buckow;27;Buckow Mitte
08;Neukölln;02;Britz / Buckow;07;Buckow;28;Buckow Ost
08;Neukölln;03;Gropiusstadt;08;Gropiusstadt;29;Gropiusstadt Nord
08;Neukölln;03;Gropiusstadt;08;Gropiusstadt;30;Gropiusstadt Süd
08;Neukölln;03;Gropiusstadt;08;Gropiusstadt;31;Gropiusstadt Ost
08;Neukölln;04;Buckow Nord / Rudow;09;Buckow Nord;32;Goldhähnchenweg
